Time,Imbalance Purchase Price,Imbalance,Solar,Wind,Consumption Total
24.11.2022/19:00,176.0,-74.274001,0.021814,83.155502,4929.472057
24.11.2022/20:00,175.15,-56.22648,0.015463,73.391651,4821.63196
24.11.2022/21:00,165.0,-43.854261,0.014474,70.206549,4679.836014
24.11.2022/22:00,180.03,-84.661942,0.015881,75.075654,4506.273795
24.11.2022/23:00,168.26,-52.82522,0.014428,74.564002,4275.133036
25.11.2022/00:00,178.11,-84.89968,0.020717,65.198203,4066.870668
25.11.2022/01:00,120.0,-128.244694,0.020288,63.641201,3940.468911
25.11.2022/02:00,110.0,-103.443914,0.019612,75.256202,3848.338757
25.11.2022/03:00,111.0,-155.980976,0.026169,74.724203,3816.90411
25.11.2022/04:00,120.5,-115.332671,0.028702,82.489202,3815.541404
25.11.2022/05:00,135.0,-119.258261,0.02579,74.7672,3928.589882
25.11.2022/06:00,135.0,-86.847287,0.020651,60.012198,4336.427583
25.11.2022/07:00,150.0,-64.7614,0.022085,36.501195,4802.439327
25.11.2022/08:00,168.0,-62.940409,0.027408,31.208194,4964.962217
25.11.2022/09:00,200.0,-76.129612,0.037423,25.560194,4955.037354
25.11.2022/10:00,226.1,-22.285225,0.046892,44.678193,4954.826048
25.11.2022/11:00,212.96,-25.867381,0.066647,45.169199,4929.74296
25.11.2022/12:00,181.0,11.550349,0.066715,62.277198,4906.978411
25.11.2022/13:00,181.0,-31.675141,0.047585,55.649198,4866.5856
25.11.2022/14:00,190.0,-82.1109,0.035512,46.277197,4881.770535
25.11.2022/15:00,230.0,-73.698255,0.029239,48.006196,4939.848921
25.11.2022/16:00,230.0,-16.192515,0.026474,44.593199,4993.938158
25.11.2022/17:00,199.52,-20.309866,0.021271,41.839196,4957.096653
25.11.2022/18:00,188.0,-46.098371,0.021006,29.529198,4853.312998
25.11.2022/19:00,186.68,-82.134174,0.028933,29.4902,4720.652321
25.11.2022/20:00,183.0,-75.535726,0.029078,41.269202,4559.75253
25.11.2022/21:00,183.0,12.23637,0.026893,47.167202,4393.737851
25.11.2022/22:00,183.0,10.133425,0.025589,50.200204,4233.327444
25.11.2022/23:00,182.0,-25.43309,0.021582,37.487203,4073.512578
26.11.2022/00:00,215.0,-99.434755,0.023266,37.690204,3902.400402
26.11.2022/01:00,218.5,-105.169677,0.022357,30.776205,3775.705296
26.11.2022/02:00,218.5,-85.594173,0.023325,34.738204,3697.343408
26.11.2022/03:00,208.0,-54.288811,0.028423,34.509202,3642.042024
26.11.2022/04:00,151.0,-47.999771,0.029977,43.972203,3614.445434
26.11.2022/05:00,151.0,-107.828302,0.032274,50.129201,3640.480335
26.11.2022/06:00,150.0,-126.28422,0.02224,52.9112,3719.930262
26.11.2022/07:00,182.0,-13.668569,0.026899,58.136199,3847.993746
26.11.2022/08:00,189.0,12.487266,0.024227,60.093198,4043.475437
26.11.2022/09:00,198.0,-62.06458,0.03262,46.048199,4268.81753
26.11.2022/10:00,209.93,-117.657449,0.043459,41.087196,4428.930228
26.11.2022/11:00,200.0,-100.527317,0.06196,37.293197,4467.085243
26.11.2022/12:00,200.0,-149.777743,0.074981,30.482196,4465.584057
26.11.2022/13:00,193.07,-146.077676,0.049695,25.278196,4459.684219
26.11.2022/14:00,191.99,-130.364827,0.032946,23.605195,4447.053541
26.11.2022/15:00,186.26,-133.491367,0.026021,27.401196,4504.119816
26.11.2022/16:00,193.0,-6.249585,0.026745,30.170195,4567.332336
26.11.2022/17:00,198.0,56.282933,0.023869,28.007194,4558.093724
26.11.2022/18:00,198.0,56.280358,0.021844,26.675,4489.835721
26.11.2022/19:00,196.0,41.514126,0.024746,19.5715,4385.373417
26.11.2022/20:00,190.5,-73.247523,0.023433,19.5825,4243.212853
26.11.2022/21:00,182.14,5.276511,0.022208,27.832649,4105.024103
26.11.2022/22:00,147.11,32.834783,0.023109,35.272749,3963.834772
26.11.2022/23:00,133.5,103.305172,0.02423,39.1179,3825.881654
27.11.2022/00:00,160.0,2.761287,0.024774,40.352051,3703.489684
27.11.2022/01:00,150.51,-52.767471,0.022705,34.490702,3612.21271
27.11.2022/02:00,150.0,-15.98287,0.025739,42.031753,3558.948174
27.11.2022/03:00,137.39,-68.985102,0.026091,42.634804,3527.524714
27.11.2022/04:00,137.0,-28.798228,0.027383,48.975702,3499.798606
27.11.2022/05:00,137.0,-33.048403,0.025927,49.973851,3496.383715
27.11.2022/06:00,130.0,10.656205,0.024691,56.509001,3512.424464
27.11.2022/07:00,132.52,80.140329,0.030166,66.160849,3566.910024
27.11.2022/08:00,135.48,92.340554,0.02729,86.285698,3720.803559
27.11.2022/09:00,150.51,82.924137,0.03221,106.861799,3890.955324
27.11.2022/10:00,170.0,77.569086,0.038858,116.870698,4051.725222
27.11.2022/11:00,182.0,15.25863,0.047919,108.776796,4154.303176
27.11.2022/12:00,196.5,11.274022,0.050132,107.0519,4208.203889
27.11.2022/13:00,220.0,-116.977547,0.036213,73.83455,4249.838335
27.11.2022/14:00,223.5,-125.231512,0.035411,72.69165,4288.686211
27.11.2022/15:00,223.5,-149.03407,0.031948,84.42355,4369.340487
27.11.2022/16:00,223.5,-55.949473,0.025823,75.05445,4452.494869
27.11.2022/17:00,223.33,-10.641245,0.026585,80.279798,4443.408368
27.11.2022/18:00,215.0,-46.706856,0.027368,70.40265,4396.588018
27.11.2022/19:00,203.0,-104.816849,0.029423,69.6946,4339.20932
27.11.2022/20:00,190.0,-116.640213,0.033151,56.804103,4279.600333
27.11.2022/21:00,190.0,-51.708482,0.030959,61.702752,4163.012521
27.11.2022/22:00,195.0,-86.801397,0.033514,64.307701,4017.498632
27.11.2022/23:00,185.5,-44.131042,0.029716,50.181202,3837.446277
28.11.2022/00:00,126.12,-156.725317,0.057626,42.380203,3668.103559
28.11.2022/01:00,126.41,-167.220088,0.027158,34.248203,3543.023791
28.11.2022/02:00,106.5,-150.473591,0.028869,30.582,3481.179413
28.11.2022/03:00,82.5,-146.468036,0.030946,27.068,3480.020383
28.11.2022/04:00,55.0,-143.695547,0.029835,22.350202,3515.834066
28.11.2022/05:00,55.0,-158.720835,0.03302,24.585201,3665.972057
28.11.2022/06:00,82.0,-77.867684,0.027416,34.972199,4133.233966
28.11.2022/07:00,121.0,-134.561432,0.025479,35.104197,4635.162915
28.11.2022/08:00,154.0,-180.721204,0.03212,37.816699,4815.916372
28.11.2022/09:00,156.0,-180.173778,0.033804,32.4922,4801.840474
28.11.2022/10:00,227.96,-200.116825,0.049849,28.396198,4795.710284
28.11.2022/11:00,195.0,-208.641654,0.054291,31.873198,4771.639823
28.11.2022/12:00,195.5,-184.942622,0.05699,43.478,4771.548813
28.11.2022/13:00,195.5,-196.02399,0.045592,48.911,4762.720215
28.11.2022/14:00,207.0,-253.384111,0.038546,50.899,4796.942221
28.11.2022/15:00,232.9,-290.441054,0.033032,49.775,4880.559335
28.11.2022/16:00,238.35,-230.161606,0.030397,58.073,4943.593691
28.11.2022/17:00,208.0,-204.090955,0.025773,40.295,4871.846855
28.11.2022/18:00,209.0,-205.623495,0.027703,32.274,4767.65412
28.11.2022/19:00,219.77,-194.848222,0.031425,34.198,4676.020169
28.11.2022/20:00,202.3,-211.502891,0.030773,38.076,4602.816054
28.11.2022/21:00,208.23,-214.249053,0.027528,41.143,4494.884313
28.11.2022/22:00,196.0,-193.48719,0.030442,40.364,4313.87017
28.11.2022/23:00,196.0,-167.227895,0.027105,34.2342,4062.307636
29.11.2022/00:00,168.5,-74.264148,0.030536,29.268202,3824.797929
29.11.2022/01:00,151.53,-50.284561,0.029475,29.210202,3694.752365
29.11.2022/02:00,152.41,-32.279686,0.028296,28.7892,3602.17132
29.11.2022/03:00,154.38,-29.079415,0.030776,22.799201,3569.552495
29.11.2022/04:00,163.0,-28.869369,0.033834,17.424201,3590.155334
29.11.2022/05:00,164.0,-55.373809,0.036328,14.054202,3747.689567
29.11.2022/06:00,220.0,-26.941793,0.028293,22.118193,4205.816936
29.11.2022/07:00,403.4,-59.927393,0.031224,33.801195,4733.898985
29.11.2022/08:00,443.8,-53.200071,0.036723,33.660195,4870.954799
29.11.2022/09:00,431.07,-35.699425,0.038378,18.932,4838.23458
29.11.2022/10:00,431.63,-23.947574,0.048149,26.317,4822.867408
29.11.2022/11:00,340.0,-37.749509,0.05777,25.067,4798.825213
29.11.2022/12:00,340.0,-62.076039,0.064746,16.626,4805.646014
29.11.2022/13:00,365.0,-35.909927,0.061147,14.218,4785.631982
29.11.2022/14:00,432.1,-6.158878,0.049243,9.824,4803.324498
29.11.2022/15:00,438.0,-77.417658,0.039143,8.964193,4910.189559
29.11.2022/16:00,447.0,-59.907865,0.035397,10.934195,4985.783931
29.11.2022/17:00,487.0,-14.053348,0.037687,10.943,4916.305813
29.11.2022/18:00,471.0,25.059027,0.035932,14.434,4805.907518
29.11.2022/19:00,328.0,6.931463,0.033481,11.133198,4732.899094
29.11.2022/20:00,328.0,-3.184061,0.031756,8.655,4642.581108
29.11.2022/21:00,323.0,-6.536316,0.028258,5.827,4502.177447
29.11.2022/22:00,288.0,4.411463,0.029764,6.617,4320.040267
29.11.2022/23:00,246.71,16.34679,0.025206,4.395,4115.761988
30.11.2022/00:00,268.35,-5.947311,0.029567,3.657,3896.703359
30.11.2022/01:00,244.0,22.950507,0.027958,1.509,3754.45404
30.11.2022/02:00,244.0,18.415085,0.032813,0.768,3686.552722
30.11.2022/03:00,244.0,21.840953,0.035674,1.184,3664.680048
30.11.2022/04:00,244.0,53.551216,0.034476,0.339,3657.651963
30.11.2022/05:00,244.0,56.734852,0.035205,0.846,3820.502007
30.11.2022/06:00,260.55,22.904489,0.027988,1.501,4303.28376
30.11.2022/07:00,380.0,66.363203,0.031002,1.378,4784.3744
30.11.2022/08:00,275.0,67.396834,0.035919,0.811,4929.016447
30.11.2022/09:00,273.0,55.767179,0.041182,1.456,4889.931188
30.11.2022/10:00,273.0,89.90717,0.059675,0.405,4844.497419
30.11.2022/11:00,270.0,129.788761,0.069826,0.227,4819.206446
30.11.2022/12:00,371.29,106.955293,0.068731,0.003,4809.91611
30.11.2022/13:00,366.66,92.637315,0.061616,0.055,4809.599985
30.11.2022/14:00,371.31,78.450515,0.045479,0.155,4853.981255
30.11.2022/15:00,370.19,47.709112,0.032487,0.546,4948.715689
30.11.2022/16:00,320.0,46.361376,0.041377,1.694,5021.460625
30.11.2022/17:00,300.0,71.806701,0.043672,1.646,4945.939544
30.11.2022/18:00,300.0,78.331388,0.038524,1.538,4852.431012
30.11.2022/19:00,300.0,49.557393,0.035287,1.021,4769.038847
30.11.2022/20:00,365.82,46.847189,0.035435,0.529,4705.340739
30.11.2022/21:00,320.68,50.10152,0.041065,1.264,4582.442646
30.11.2022/22:00,296.48,1.558032,0.038751,0.403,4418.208378
30.11.2022/23:00,247.0,38.03959,0.033513,0.904,4199.541001
01.12.2022/00:00,286.0,-33.582239,0.031908,2.812,4007.909071
01.12.2022/01:00,274.0,-70.968752,0.037574,2.904,3908.829719
01.12.2022/02:00,274.0,-72.307192,0.032246,2.05,3833.788685
01.12.2022/03:00,266.29,-57.987014,0.032313,3.578,3802.464975
01.12.2022/04:00,263.48,-58.980401,0.028024,2.229,3833.921914
01.12.2022/05:00,273.45,-47.126072,0.031114,3.455,3976.412324
01.12.2022/06:00,281.78,-55.672437,0.030197,8.826,4440.994575
01.12.2022/07:00,370.0,-55.643717,0.034554,9.215,4929.335724
01.12.2022/08:00,402.0,-51.551659,0.037569,5.179,5095.533987
01.12.2022/09:00,419.0,-57.114012,0.042601,4.429,5075.578043
01.12.2022/10:00,373.0,-109.273433,0.052943,4.936,5088.754578
01.12.2022/11:00,375.0,-82.876158,0.089755,0.562,5066.502045
01.12.2022/12:00,375.0,-90.246277,0.089829,0.541,5074.67205
01.12.2022/13:00,375.0,-107.600693,0.062195,0.995,5074.014155
01.12.2022/14:00,348.16,-97.546576,0.0437,1.677,5095.345352
01.12.2022/15:00,398.82,-126.283818,0.03183,2.507,5197.775908
01.12.2022/16:00,402.0,-110.936211,0.032648,4.099,5263.571786
01.12.2022/17:00,469.0,-77.587069,0.036698,4.533,5189.504045
01.12.2022/18:00,372.36,-78.38743,0.034075,5.028,5122.083886
01.12.2022/19:00,363.99,-84.0315,0.024463,7.01,5046.598757
01.12.2022/20:00,367.15,-82.68453,0.02221,8.964,4957.049577
01.12.2022/21:00,331.81,-49.576655,0.021884,7.048,4812.773195
01.12.2022/22:00,295.21,-54.622256,0.020893,10.53,4633.95166
01.12.2022/23:00,264.0,-81.130328,0.023035,15.878,4408.724404
02.12.2022/00:00,280.0,-125.113349,0.020895,9.818,4197.696308
02.12.2022/01:00,303.08,-162.831112,0.023136,13.479,4089.533409
02.12.2022/02:00,303.0,-131.723622,0.021579,20.279,3993.941642
02.12.2022/03:00,293.17,-104.679703,0.026232,22.956,3950.231794
02.12.2022/04:00,280.0,-85.105506,0.026752,20.538,3935.515735
02.12.2022/05:00,275.0,-76.302552,0.023052,24.568,4063.967739
02.12.2022/06:00,290.1,-86.971009,0.022325,12.931,4485.91625
02.12.2022/07:00,362.5,-87.164765,0.02963,13.517,4988.39682
02.12.2022/08:00,423.0,-83.579301,0.037242,16.311,5171.652867
02.12.2022/09:00,433.42,-67.599721,0.046673,12.567,5157.289427
02.12.2022/10:00,430.0,-106.646787,0.052203,13.677,5157.487106
02.12.2022/11:00,430.0,-76.926258,0.067715,12.529,5126.296127
02.12.2022/12:00,400.0,-59.388062,0.069527,12.549,5090.748983
02.12.2022/13:00,366.0,-87.392676,0.049096,16.14,5026.995677
02.12.2022/14:00,315.0,-103.701765,0.041359,17.049,5035.773152
02.12.2022/15:00,310.0,-112.607129,0.031391,25.260195,5115.842163
02.12.2022/16:00,281.82,-53.719427,0.028368,30.250196,5150.196708
02.12.2022/17:00,350.55,-14.315919,0.023151,37.299197,5089.770004
02.12.2022/18:00,280.0,51.931582,0.022155,40.441199,4980.518842
02.12.2022/19:00,262.5,72.023864,0.023927,45.2112,4835.605505
02.12.2022/20:00,189.0,81.447414,0.020902,43.6962,4662.33162
02.12.2022/21:00,202.0,52.171006,0.02225,45.299196,4494.101685
02.12.2022/22:00,200.0,55.855845,0.026817,49.854199,4340.62926
02.12.2022/23:00,180.5,89.775891,0.027594,40.673201,4184.935728
03.12.2022/00:00,266.5,11.921533,0.023074,36.4602,4066.03106
03.12.2022/01:00,264.88,-5.692088,0.025116,40.525202,3952.108914
03.12.2022/02:00,226.05,18.845397,0.025491,33.592201,3858.541158
03.12.2022/03:00,220.07,49.490049,0.027405,25.155201,3802.538878
03.12.2022/04:00,180.0,91.736024,0.029631,26.606202,3759.796883
03.12.2022/05:00,180.0,134.914283,0.029158,36.447201,3771.833577
03.12.2022/06:00,180.0,155.764771,0.024533,37.322198,3873.275847
03.12.2022/07:00,180.0,169.530563,0.029348,36.938196,4026.804101
03.12.2022/08:00,210.0,177.128593,0.032301,36.656,4246.142166
03.12.2022/09:00,220.0,168.68148,0.037484,35.061,4448.539254
03.12.2022/10:00,225.0,118.230011,0.061334,21.451,4625.314425
03.12.2022/11:00,255.0,71.6132,0.081062,22.558,4686.18024
03.12.2022/12:00,315.0,68.929483,0.094265,23.438,4705.185896
03.12.2022/13:00,314.0,23.847935,0.071924,23.953,4709.749937
03.12.2022/14:00,323.0,25.137481,0.047039,24.885,4732.413851
03.12.2022/15:00,331.0,12.812006,0.025449,25.095,4822.905968
03.12.2022/16:00,369.5,0.836832,0.023824,24.671,4897.588523
03.12.2022/17:00,369.5,16.776493,0.024301,23.619,4911.990292
03.12.2022/18:00,369.5,69.978331,0.024576,23.029,4826.466717
03.12.2022/19:00,322.7,110.539001,0.025689,22.794,4687.06687
03.12.2022/20:00,264.57,149.068263,0.025284,20.365,4555.749233
03.12.2022/21:00,263.18,165.770383,0.024947,17.133,4418.7698
03.12.2022/22:00,257.07,138.572061,0.025304,16.484,4308.216884
03.12.2022/23:00,241.27,133.121721,0.024254,13.559,4196.067172
04.12.2022/00:00,230.7,42.801406,0.025113,15.165,4095.572033
04.12.2022/01:00,219.92,55.671143,0.028649,17.671,3992.981085
04.12.2022/02:00,231.19,56.460662,0.029325,15.89,3912.659672
04.12.2022/03:00,210.69,30.366221,0.029451,18.908,3911.421046
04.12.2022/04:00,209.41,82.285585,0.030574,17.105,3852.634377
04.12.2022/05:00,213.65,106.016925,0.029973,16.279,3865.001503
04.12.2022/06:00,211.9,117.410172,0.024691,10.541,3923.888759
04.12.2022/07:00,223.71,131.263734,0.022565,10.233,4022.507179
04.12.2022/08:00,255.3,86.7032,0.025949,9.61,4203.152103
04.12.2022/09:00,279.87,71.225163,0.033407,7.896,4436.951554
04.12.2022/10:00,291.41,54.188002,0.043044,6.997,4628.142451
04.12.2022/11:00,297.07,38.084609,0.052194,9.09,4728.723392
04.12.2022/12:00,295.4,7.75502,0.057773,8.195,4786.06059
04.12.2022/13:00,300.0,-28.986541,0.043989,7.64,4829.010131
04.12.2022/14:00,300.0,-54.916083,0.034351,7.007,4873.149429
04.12.2022/15:00,300.0,-10.107046,0.029079,5.041,4973.39
04.12.2022/16:00,314.83,22.650572,0.029401,7.833,5037.22916
04.12.2022/17:00,270.0,61.624765,0.025532,9.863,5024.33187
04.12.2022/18:00,270.0,49.230071,0.024546,8.734,4999.982678
04.12.2022/19:00,250.0,53.346948,0.025505,8.963,4948.234351
04.12.2022/20:00,231.0,40.333373,0.025332,10.818,4891.511144
04.12.2022/21:00,229.0,57.92053,0.022556,11.936,4799.700366
04.12.2022/22:00,214.5,80.070831,0.025306,13.473,4662.473343
04.12.2022/23:00,179.0,66.003267,0.022868,13.877,4492.02032
05.12.2022/00:00,148.0,122.822074,0.022364,2.911,4338.23199
05.12.2022/01:00,130.0,112.541171,0.025004,1.061,4235.438563
05.12.2022/02:00,130.0,106.467302,0.026693,0.411,4203.382695
05.12.2022/03:00,81.5,123.212648,0.029627,0.862,4181.294157
05.12.2022/04:00,68.0,118.876188,0.025603,1.832,4217.396899
05.12.2022/05:00,117.0,107.333655,0.024724,1.147,4372.119779
05.12.2022/06:00,155.92,77.971894,0.026707,0.565,4861.923282
05.12.2022/07:00,182.0,8.05933,0.023734,0.0,5444.750443
05.12.2022/08:00,234.0,-74.929382,0.025902,0.0,5653.598395
05.12.2022/09:00,234.0,-58.351855,0.028842,0.007,5635.120214
05.12.2022/10:00,246.0,-59.561855,0.094114,0.17,5624.76914
05.12.2022/11:00,319.36,-36.275498,0.276557,0.071,5603.305137
05.12.2022/12:00,314.31,-86.355587,0.361345,0.0,5611.127549
05.12.2022/13:00,310.72,-129.277648,0.297673,0.008,5601.489796
05.12.2022/14:00,328.0,-133.703795,0.091099,0.0,5622.968617
05.12.2022/15:00,328.0,-108.882691,0.028207,0.0,5736.955423
05.12.2022/16:00,328.0,-80.118197,0.025062,0.03,5824.189593
05.12.2022/17:00,395.0,-120.030746,0.019938,1.659384,5746.133346
05.12.2022/18:00,395.0,-18.508206,0.019797,3.745416,5631.60809
05.12.2022/19:00,395.0,-52.183996,0.020714,8.643533,5594.195839
05.12.2022/20:00,418.0,-70.61534,0.01848,18.373399,5502.25037
05.12.2022/21:00,370.0,-14.484547,0.020625,49.388392,5357.202196
05.12.2022/22:00,325.5,-0.658317,0.023847,57.821463,5156.62825
05.12.2022/23:00,325.5,17.08681,0.028492,67.393518,4928.282544
06.12.2022/00:00,320.0,-207.514248,0.030575,67.609385,4745.013481
06.12.2022/01:00,315.0,-254.655024,0.03071,63.937338,4609.739033
06.12.2022/02:00,320.0,-240.178955,0.031659,78.972256,4533.114922
06.12.2022/03:00,320.0,-207.713752,0.03169,88.752386,4491.66219
06.12.2022/04:00,320.0,-179.083943,0.030595,97.16438,4501.968142
06.12.2022/05:00,317.5,-174.158723,0.042336,105.736381,4653.62912
06.12.2022/06:00,448.0,-213.826961,0.032148,109.749879,5161.281672
06.12.2022/07:00,470.63,-195.078304,0.026614,133.461623,5713.744945
06.12.2022/08:00,470.63,-253.67277,0.024175,146.655393,5882.253562
06.12.2022/09:00,448.0,-271.074223,0.040231,133.507815,5836.402569
06.12.2022/10:00,460.0,-288.203111,0.2947,119.400358,5782.15797
06.12.2022/11:00,590.28,-235.519119,0.7931,110.525241,5666.068461
06.12.2022/12:00,590.28,-151.341904,0.654227,108.269292,5624.126455
06.12.2022/13:00,590.28,-151.704075,0.310947,97.183396,5584.018612
06.12.2022/14:00,590.28,-271.445234,0.048896,89.946045,5627.260259
06.12.2022/15:00,590.28,-222.466065,0.028363,98.309369,5725.741859
06.12.2022/16:00,468.0,-150.166263,0.03471,109.856524,5782.695007
06.12.2022/17:00,600.0,-207.587829,0.023014,78.225623,5693.892685
06.12.2022/18:00,605.09,-138.114386,0.024093,103.44921,5568.827361
06.12.2022/19:00,605.09,-81.857357,0.020558,106.453335,5499.802305
06.12.2022/20:00,400.0,-72.575175,0.017612,120.621626,5413.059383
06.12.2022/21:00,318.0,12.546617,0.025174,146.013383,5259.842185
06.12.2022/22:00,317.5,38.856228,0.031298,157.599437,5067.777311
06.12.2022/23:00,286.0,86.278368,0.028694,182.345496,4826.770377
07.12.2022/00:00,275.0,-62.352899,0.026448,177.700801,4564.865163
07.12.2022/01:00,250.0,-28.963726,0.028364,155.576497,4442.934344
07.12.2022/02:00,231.21,-66.781435,0.030297,148.690657,4406.963339
07.12.2022/03:00,205.93,-75.70458,0.033567,122.944215,4399.979023
07.12.2022/04:00,237.06,-91.981154,0.037794,96.944694,4436.911134
07.12.2022/05:00,259.4,-97.014478,0.04342,106.291793,4626.623524
07.12.2022/06:00,281.92,-163.864763,0.03797,105.466095,5151.799236
07.12.2022/07:00,392.44,-247.749154,0.025666,76.006783,5746.202144
07.12.2022/08:00,373.0,-289.162451,0.025455,64.588815,5929.729122
07.12.2022/09:00,498.05,-323.475,0.038378,56.629648,5925.857288
07.12.2022/10:00,390.0,-311.336652,0.126932,76.732688,5909.382895
07.12.2022/11:00,296.0,-196.508082,0.283172,108.162188,5808.423302
07.12.2022/12:00,296.0,-113.389996,0.350788,100.141017,5739.009483
07.12.2022/13:00,313.98,-122.713798,0.128854,60.411232,5711.260903
07.12.2022/14:00,395.41,-177.814457,0.04341,55.476728,5759.961699
07.12.2022/15:00,423.2,-262.73402,0.025078,38.800815,5859.11386
07.12.2022/16:00,440.0,-263.031025,0.064215,58.767648,5966.140765
07.12.2022/17:00,460.0,-246.097394,0.021093,73.021147,5934.701602
07.12.2022/18:00,500.0,-267.202678,0.017413,56.39484,5839.217609
07.12.2022/19:00,500.0,-262.892319,0.017487,37.957645,5768.555011
07.12.2022/20:00,438.82,-295.479332,0.032034,39.306094,5700.531247
07.12.2022/21:00,316.0,-283.907088,0.030607,55.759739,5576.334972
07.12.2022/22:00,316.0,-339.227104,0.03679,38.194903,5442.951546
07.12.2022/23:00,316.0,-403.1342,0.033557,29.285088,5240.533718
08.12.2022/00:00,225.0,-227.721125,0.02158,24.001966,4941.571399
08.12.2022/01:00,192.0,-195.411598,0.023074,18.009069,4799.666062
08.12.2022/02:00,182.0,-205.976688,0.024218,9.441536,4735.980616
08.12.2022/03:00,189.0,-177.308724,0.025202,5.871761,4671.188096
08.12.2022/04:00,210.0,-145.556922,0.020971,8.932,4678.334313
08.12.2022/05:00,250.0,-211.97574,0.022289,8.46,4863.221118
