Date/Hour CET/CEST;Date/Hour UTC;MBA;Consumption Total;Metered;Profiled;Flex
18.07.2023/07:15;18.07.2023/05:15;NO1;-565,29016;-562,081517;-3,208643;
18.07.2023/07:30;18.07.2023/05:30;NO1;-565,29016;-562,081517;-3,208643;
18.07.2023/07:45;18.07.2023/05:45;NO1;-565,29016;-562,081517;-3,208643;
18.07.2023/08:00;18.07.2023/06:00;NO1;-604,295798;-600,834425;-3,461373;
18.07.2023/08:15;18.07.2023/06:15;NO1;-604,295798;-600,834425;-3,461373;
18.07.2023/08:30;18.07.2023/06:30;NO1;-604,295798;-600,834425;-3,461373;
18.07.2023/08:45;18.07.2023/06:45;NO1;-604,295798;-600,834425;-3,461373;
18.07.2023/09:00;18.07.2023/07:00;NO1;-627,8772;-624,368392;-3,508808;
18.07.2023/09:15;18.07.2023/07:15;NO1;-627,8772;-624,368392;-3,508808;
18.07.2023/09:30;18.07.2023/07:30;NO1;-627,8772;-624,368392;-3,508808;
18.07.2023/09:45;18.07.2023/07:45;NO1;-627,8772;-624,368392;-3,508808;
18.07.2023/10:00;18.07.2023/08:00;NO1;-643,274006;-639,671796;-3,60221;
18.07.2023/10:15;18.07.2023/08:15;NO1;-643,274006;-639,671796;-3,60221;
18.07.2023/10:30;18.07.2023/08:30;NO1;-643,274006;-639,671796;-3,60221;
18.07.2023/10:45;18.07.2023/08:45;NO1;-643,274006;-639,671796;-3,60221;
18.07.2023/11:00;18.07.2023/09:00;NO1;-645,601195;-642,022054;-3,579141;
18.07.2023/11:15;18.07.2023/09:15;NO1;-645,601195;-642,022054;-3,579141;
18.07.2023/11:30;18.07.2023/09:30;NO1;-645,601195;-642,022054;-3,579141;
18.07.2023/11:45;18.07.2023/09:45;NO1;-645,601195;-642,022054;-3,579141;
18.07.2023/12:00;18.07.2023/10:00;NO1;-643,901656;-640,316638;-3,585018;
18.07.2023/12:15;18.07.2023/10:15;NO1;-643,901656;-640,316638;-3,585018;
18.07.2023/12:30;18.07.2023/10:30;NO1;-643,901656;-640,316638;-3,585018;
18.07.2023/12:45;18.07.2023/10:45;NO1;-643,901656;-640,316638;-3,585018;
18.07.2023/13:00;18.07.2023/11:00;NO1;-644,36251;-640,834308;-3,528202;
18.07.2023/13:15;18.07.2023/11:15;NO1;-644,36251;-640,834308;-3,528202;
18.07.2023/13:30;18.07.2023/11:30;NO1;-644,36251;-640,834308;-3,528202;
18.07.2023/13:45;18.07.2023/11:45;NO1;-644,36251;-640,834308;-3,528202;
18.07.2023/14:00;18.07.2023/12:00;NO1;-641,082912;-637,49816;-3,584752;
18.07.2023/14:15;18.07.2023/12:15;NO1;-641,082912;-637,49816;-3,584752;
18.07.2023/14:30;18.07.2023/12:30;NO1;-641,082912;-637,49816;-3,584752;
18.07.2023/14:45;18.07.2023/12:45;NO1;-641,082912;-637,49816;-3,584752;
18.07.2023/15:00;18.07.2023/13:00;NO1;-640,356642;-636,84948;-3,507162;
18.07.2023/15:15;18.07.2023/13:15;NO1;-640,356642;-636,84948;-3,507162;
18.07.2023/15:30;18.07.2023/13:30;NO1;-640,356642;-636,84948;-3,507162;
18.07.2023/15:45;18.07.2023/13:45;NO1;-640,356642;-636,84948;-3,507162;
18.07.2023/16:00;18.07.2023/14:00;NO1;-638,733352;-635,156529;-3,576823;
18.07.2023/16:15;18.07.2023/14:15;NO1;-638,733352;-635,156529;-3,576823;
18.07.2023/16:30;18.07.2023/14:30;NO1;-638,733352;-635,156529;-3,576823;
18.07.2023/16:45;18.07.2023/14:45;NO1;-638,733352;-635,156529;-3,576823;
18.07.2023/17:00;18.07.2023/15:00;NO1;-636,647993;-633,078216;-3,569777;
18.07.2023/17:15;18.07.2023/15:15;NO1;-636,647993;-633,078216;-3,569777;
18.07.2023/17:30;18.07.2023/15:30;NO1;-636,647993;-633,078216;-3,569777;
18.07.2023/17:45;18.07.2023/15:45;NO1;-636,647993;-633,078216;-3,569777;
18.07.2023/18:00;18.07.2023/16:00;NO1;-630,147222;-626,550882;-3,59634;
18.07.2023/18:15;18.07.2023/16:15;NO1;-630,147222;-626,550882;-3,59634;
18.07.2023/18:30;18.07.2023/16:30;NO1;-630,147222;-626,550882;-3,59634;
18.07.2023/18:45;18.07.2023/16:45;NO1;-630,147222;-626,550882;-3,59634;
18.07.2023/19:00;18.07.2023/17:00;NO1;-620,893668;-617,427761;-3,465907;
18.07.2023/19:15;18.07.2023/17:15;NO1;-620,893668;-617,427761;-3,465907;
18.07.2023/19:30;18.07.2023/17:30;NO1;-620,893668;-617,427761;-3,465907;
18.07.2023/19:45;18.07.2023/17:45;NO1;-620,893668;-617,427761;-3,465907;
18.07.2023/20:00;18.07.2023/18:00;NO1;-610,041574;-606,549366;-3,492208;
18.07.2023/20:15;18.07.2023/18:15;NO1;-610,041574;-606,549366;-3,492208;
18.07.2023/20:30;18.07.2023/18:30;NO1;-610,041574;-606,549366;-3,492208;
18.07.2023/20:45;18.07.2023/18:45;NO1;-610,041574;-606,549366;-3,492208;
18.07.2023/21:00;18.07.2023/19:00;NO1;-601,116263;-597,703302;-3,412961;
18.07.2023/21:15;18.07.2023/19:15;NO1;-601,116263;-597,703302;-3,412961;
18.07.2023/21:30;18.07.2023/19:30;NO1;-601,116263;-597,703302;-3,412961;
18.07.2023/21:45;18.07.2023/19:45;NO1;-601,116263;-597,703302;-3,412961;
18.07.2023/22:00;18.07.2023/20:00;NO1;-592,943268;-589,431689;-3,511579;
18.07.2023/22:15;18.07.2023/20:15;NO1;-592,943268;-589,431689;-3,511579;
18.07.2023/22:30;18.07.2023/20:30;NO1;-592,943268;-589,431689;-3,511579;
18.07.2023/22:45;18.07.2023/20:45;NO1;-592,943268;-589,431689;-3,511579;
18.07.2023/23:00;18.07.2023/21:00;NO1;-571,481983;-568,035288;-3,446695;
18.07.2023/23:15;18.07.2023/21:15;NO1;-571,481983;-568,035288;-3,446695;
18.07.2023/23:30;18.07.2023/21:30;NO1;-571,481983;-568,035288;-3,446695;
18.07.2023/23:45;18.07.2023/21:45;NO1;-571,481983;-568,035288;-3,446695;
19.07.2023/00:00;18.07.2023/22:00;NO1;-539,033103;-535,757307;-3,275796;
19.07.2023/00:15;18.07.2023/22:15;NO1;-539,033103;-535,757307;-3,275796;
19.07.2023/00:30;18.07.2023/22:30;NO1;-539,033103;-535,757307;-3,275796;
19.07.2023/00:45;18.07.2023/22:45;NO1;-539,033103;-535,757307;-3,275796;
19.07.2023/01:00;18.07.2023/23:00;NO1;-510,995908;-507,890427;-3,105481;
19.07.2023/01:15;18.07.2023/23:15;NO1;-510,995908;-507,890427;-3,105481;
19.07.2023/01:30;18.07.2023/23:30;NO1;-510,995908;-507,890427;-3,105481;
19.07.2023/01:45;18.07.2023/23:45;NO1;-510,995908;-507,890427;-3,105481;
19.07.2023/02:00;19.07.2023/00:00;NO1;-497,6545;-494,627549;-3,026951;
19.07.2023/02:15;19.07.2023/00:15;NO1;-497,6545;-494,627549;-3,026951;
19.07.2023/02:30;19.07.2023/00:30;NO1;-497,6545;-494,627549;-3,026951;
19.07.2023/02:45;19.07.2023/00:45;NO1;-497,6545;-494,627549;-3,026951;
19.07.2023/03:00;19.07.2023/01:00;NO1;-488,597644;-485,656791;-2,940853;
19.07.2023/03:15;19.07.2023/01:15;NO1;-488,597644;-485,656791;-2,940853;
19.07.2023/03:30;19.07.2023/01:30;NO1;-488,597644;-485,656791;-2,940853;
19.07.2023/03:45;19.07.2023/01:45;NO1;-488,597644;-485,656791;-2,940853;
19.07.2023/04:00;19.07.2023/02:00;NO1;-470,972699;-468,103398;-2,869301;
19.07.2023/04:15;19.07.2023/02:15;NO1;-470,972699;-468,103398;-2,869301;
19.07.2023/04:30;19.07.2023/02:30;NO1;-470,972699;-468,103398;-2,869301;
19.07.2023/04:45;19.07.2023/02:45;NO1;-470,972699;-468,103398;-2,869301;
19.07.2023/05:00;19.07.2023/03:00;NO1;-480,074058;-477,268369;-2,805689;
19.07.2023/05:15;19.07.2023/03:15;NO1;-480,074058;-477,268369;-2,805689;
19.07.2023/05:30;19.07.2023/03:30;NO1;-480,074058;-477,268369;-2,805689;
19.07.2023/05:45;19.07.2023/03:45;NO1;-480,074058;-477,268369;-2,805689;
19.07.2023/06:00;19.07.2023/04:00;NO1;-518,087091;-515,116161;-2,97093;
19.07.2023/06:15;19.07.2023/04:15;NO1;-518,087091;-515,116161;-2,97093;
19.07.2023/06:30;19.07.2023/04:30;NO1;-518,087091;-515,116161;-2,97093;
19.07.2023/06:45;19.07.2023/04:45;NO1;-518,087091;-515,116161;-2,97093;
19.07.2023/07:00;19.07.2023/05:00;NO1;-564,549621;-561,347747;-3,201874;
19.07.2023/07:15;19.07.2023/05:15;NO1;-564,549621;-561,347747;-3,201874;
19.07.2023/07:30;19.07.2023/05:30;NO1;-564,549621;-561,347747;-3,201874;
19.07.2023/07:45;19.07.2023/05:45;NO1;-564,549621;-561,347747;-3,201874;
19.07.2023/08:00;19.07.2023/06:00;NO1;-593,286349;-589,870088;-3,416261;
19.07.2023/08:15;19.07.2023/06:15;NO1;-593,286349;-589,870088;-3,416261;
19.07.2023/08:30;19.07.2023/06:30;NO1;-593,286349;-589,870088;-3,416261;
19.07.2023/08:45;19.07.2023/06:45;NO1;-593,286349;-589,870088;-3,416261;
19.07.2023/09:00;19.07.2023/07:00;NO1;-621,391738;-617,895714;-3,496024;
19.07.2023/09:15;19.07.2023/07:15;NO1;-621,391738;-617,895714;-3,496024;
19.07.2023/09:30;19.07.2023/07:30;NO1;-621,391738;-617,895714;-3,496024;
19.07.2023/09:45;19.07.2023/07:45;NO1;-621,391738;-617,895714;-3,496024;
19.07.2023/10:00;19.07.2023/08:00;NO1;-633,854166;-630,253962;-3,600204;
19.07.2023/10:15;19.07.2023/08:15;NO1;-633,854166;-630,253962;-3,600204;
19.07.2023/10:30;19.07.2023/08:30;NO1;-633,854166;-630,253962;-3,600204;
19.07.2023/10:45;19.07.2023/08:45;NO1;-633,854166;-630,253962;-3,600204;
19.07.2023/11:00;19.07.2023/09:00;NO1;-638,529395;-634,984953;-3,544442;
19.07.2023/11:15;19.07.2023/09:15;NO1;-638,529395;-634,984953;-3,544442;
19.07.2023/11:30;19.07.2023/09:30;NO1;-638,529395;-634,984953;-3,544442;
19.07.2023/11:45;19.07.2023/09:45;NO1;-638,529395;-634,984953;-3,544442;
19.07.2023/12:00;19.07.2023/10:00;NO1;-641,157126;-637,632427;-3,524699;
19.07.2023/12:15;19.07.2023/10:15;NO1;-641,157126;-637,632427;-3,524699;
19.07.2023/12:30;19.07.2023/10:30;NO1;-641,157126;-637,632427;-3,524699;
19.07.2023/12:45;19.07.2023/10:45;NO1;-641,157126;-637,632427;-3,524699;
19.07.2023/13:00;19.07.2023/11:00;NO1;-640,817483;-637,371509;-3,445974;
19.07.2023/13:15;19.07.2023/11:15;NO1;-640,817483;-637,371509;-3,445974;
19.07.2023/13:30;19.07.2023/11:30;NO1;-640,817483;-637,371509;-3,445974;
19.07.2023/13:45;19.07.2023/11:45;NO1;-640,817483;-637,371509;-3,445974;
19.07.2023/14:00;19.07.2023/12:00;NO1;-638,123826;-634,614441;-3,509385;
19.07.2023/14:15;19.07.2023/12:15;NO1;-638,123826;-634,614441;-3,509385;
19.07.2023/14:30;19.07.2023/12:30;NO1;-638,123826;-634,614441;-3,509385;
19.07.2023/14:45;19.07.2023/12:45;NO1;-638,123826;-634,614441;-3,509385;
19.07.2023/15:00;19.07.2023/13:00;NO1;-633,484909;-629,921941;-3,562968;
19.07.2023/15:15;19.07.2023/13:15;NO1;-633,484909;-629,921941;-3,562968;
19.07.2023/15:30;19.07.2023/13:30;NO1;-633,484909;-629,921941;-3,562968;
19.07.2023/15:45;19.07.2023/13:45;NO1;-633,484909;-629,921941;-3,562968;
19.07.2023/16:00;19.07.2023/14:00;NO1;-629,400277;-625,805345;-3,594932;
19.07.2023/16:15;19.07.2023/14:15;NO1;-629,400277;-625,805345;-3,594932;
19.07.2023/16:30;19.07.2023/14:30;NO1;-629,400277;-625,805345;-3,594932;
19.07.2023/16:45;19.07.2023/14:45;NO1;-629,400277;-625,805345;-3,594932;
19.07.2023/17:00;19.07.2023/15:00;NO1;-622,92721;-619,424898;-3,502312;
19.07.2023/17:15;19.07.2023/15:15;NO1;-622,92721;-619,424898;-3,502312;
19.07.2023/17:30;19.07.2023/15:30;NO1;-622,92721;-619,424898;-3,502312;
19.07.2023/17:45;19.07.2023/15:45;NO1;-622,92721;-619,424898;-3,502312;
19.07.2023/18:00;19.07.2023/16:00;NO1;-617,902508;-614,384368;-3,51814;
19.07.2023/18:15;19.07.2023/16:15;NO1;-617,902508;-614,384368;-3,51814;
19.07.2023/18:30;19.07.2023/16:30;NO1;-617,902508;-614,384368;-3,51814;
19.07.2023/18:45;19.07.2023/16:45;NO1;-617,902508;-614,384368;-3,51814;
19.07.2023/19:00;19.07.2023/17:00;NO1;-611,470035;-607,964111;-3,505924;
19.07.2023/19:15;19.07.2023/17:15;NO1;-611,470035;-607,964111;-3,505924;
19.07.2023/19:30;19.07.2023/17:30;NO1;-611,470035;-607,964111;-3,505924;
19.07.2023/19:45;19.07.2023/17:45;NO1;-611,470035;-607,964111;-3,505924;
19.07.2023/20:00;19.07.2023/18:00;NO1;-604,657722;-601,170443;-3,487279;
19.07.2023/20:15;19.07.2023/18:15;NO1;-604,657722;-601,170443;-3,487279;
19.07.2023/20:30;19.07.2023/18:30;NO1;-604,657722;-601,170443;-3,487279;
19.07.2023/20:45;19.07.2023/18:45;NO1;-604,657722;-601,170443;-3,487279;
19.07.2023/21:00;19.07.2023/19:00;NO1;-594,300307;-590,841235;-3,459072;
19.07.2023/21:15;19.07.2023/19:15;NO1;-594,300307;-590,841235;-3,459072;
19.07.2023/21:30;19.07.2023/19:30;NO1;-594,300307;-590,841235;-3,459072;
19.07.2023/21:45;19.07.2023/19:45;NO1;-594,300307;-590,841235;-3,459072;
19.07.2023/22:00;19.07.2023/20:00;NO1;-587,844032;-584,282808;-3,561224;
19.07.2023/22:15;19.07.2023/20:15;NO1;-587,844032;-584,282808;-3,561224;
19.07.2023/22:30;19.07.2023/20:30;NO1;-587,844032;-584,282808;-3,561224;
